kode_produk;tgl_berlaku;tanggal_berlaku;harga_berlaku_cabang;modal_cabang;biaya_cabang
PROD-0000023;11/04/2020 00:00;2020-04-11;14330;13710;50
PROD-0000023;12/04/2020 00:00;2020-04-12;14410;13690;170
PROD-0000023;13/04/2020 00:00;2020-04-13;14360;13640;250
PROD-0000023;14/04/2020 00:00;2020-04-14;14270;13480;110
PROD-0000023;15/04/2020 00:00;2020-04-15;14270;13560;310
PROD-0000023;16/04/2020 00:00;2020-04-16;14350;13630;220
PROD-0000023;17/04/2020 00:00;2020-04-17;14330;13570;270
PROD-0000023;18/04/2020 00:00;2020-04-18;14420;13640;170
PROD-0000023;19/04/2020 00:00;2020-04-19;14360;13550;230
PROD-0000023;20/04/2020 00:00;2020-04-20;14410;13760;130
PROD-0000023;21/04/2020 00:00;2020-04-21;14180;13430;30
PROD-0000023;22/04/2020 00:00;2020-04-22;14500;13770;230
PROD-0000023;23/04/2020 00:00;2020-04-23;14300;13590;310
PROD-0000023;24/04/2020 00:00;2020-04-24;14470;13780;330
PROD-0000023;25/04/2020 00:00;2020-04-25;14270;13560;350
PROD-0000023;26/04/2020 00:00;2020-04-26;14590;13770;120
PROD-0000023;27/04/2020 00:00;2020-04-27;14390;13680;150
PROD-0000023;28/04/2020 00:00;2020-04-28;14560;13830;200
PROD-0000023;29/04/2020 00:00;2020-04-29;14530;13800;280
PROD-0000023;30/04/2020 00:00;2020-04-30;14350;13540;220
PROD-0000023;01/05/2020 00:00;2020-05-01;14400;13800;350
PROD-0000023;02/05/2020 00:00;2020-05-02;14690;13900;290
PROD-0000023;03/05/2020 00:00;2020-05-03;14640;13900;150
PROD-0000023;04/05/2020 00:00;2020-05-04;14690;13950;350
PROD-0000023;05/05/2020 00:00;2020-05-05;14540;13710;350
PROD-0000023;06/05/2020 00:00;2020-05-06;14550;13780;70
PROD-0000023;07/05/2020 00:00;2020-05-07;14370;13650;150
PROD-0000023;08/05/2020 00:00;2020-05-08;14720;14020;230
PROD-0000023;09/05/2020 00:00;2020-05-09;14660;13890;40
PROD-0000023;10/05/2020 00:00;2020-05-10;14280;13570;170
PROD-0000023;11/05/2020 00:00;2020-05-11;14510;13730;310
PROD-0000023;12/05/2020 00:00;2020-05-12;14520;13920;200
PROD-0000023;13/05/2020 00:00;2020-05-13;14690;13830;40
PROD-0000023;14/05/2020 00:00;2020-05-14;14460;13740;70
PROD-0000023;15/05/2020 00:00;2020-05-15;14460;13630;40
PROD-0000023;16/05/2020 00:00;2020-05-16;14550;13820;90
PROD-0000023;17/05/2020 00:00;2020-05-17;14400;13760;40
PROD-0000023;18/05/2020 00:00;2020-05-18;14540;13820;120
PROD-0000023;19/05/2020 00:00;2020-05-19;14600;13870;340
PROD-0000023;20/05/2020 00:00;2020-05-20;14400;13650;10
PROD-0000023;21/05/2020 00:00;2020-05-21;14720;13970;10
PROD-0000023;22/05/2020 00:00;2020-05-22;14460;13640;190
PROD-0000023;23/05/2020 00:00;2020-05-23;14550;13820;0
PROD-0000023;24/05/2020 00:00;2020-05-24;14460;13730;30
PROD-0000023;25/05/2020 00:00;2020-05-25;14640;13810;50
PROD-0000023;26/05/2020 00:00;2020-05-26;14640;13770;20
PROD-0000023;27/05/2020 00:00;2020-05-27;14480;13680;50
PROD-0000023;28/05/2020 00:00;2020-05-28;14490;13790;250
PROD-0000023;29/05/2020 00:00;2020-05-29;14670;13830;320
PROD-0000023;30/05/2020 00:00;2020-05-30;14540;13820;260
PROD-0000023;31/05/2020 00:00;2020-05-31;14370;13590;70
PROD-0000023;01/06/2020 00:00;2020-06-01;14560;13830;150
PROD-0000023;02/06/2020 00:00;2020-06-02;14830;14070;200
PROD-0000023;03/06/2020 00:00;2020-06-03;14770;13950;330
PROD-0000023;04/06/2020 00:00;2020-06-04;14920;14280;130
PROD-0000023;05/06/2020 00:00;2020-06-05;14650;13920;100
PROD-0000023;06/06/2020 00:00;2020-06-06;14650;13980;70
PROD-0000023;07/06/2020 00:00;2020-06-07;14590;13920;230
PROD-0000023;08/06/2020 00:00;2020-06-08;14740;14120;120
PROD-0000023;09/06/2020 00:00;2020-06-09;14680;14070;150
PROD-0000023;10/06/2020 00:00;2020-06-10;14710;13970;340
PROD-0000023;11/06/2020 00:00;2020-06-11;14680;14040;340
PROD-0000023;12/06/2020 00:00;2020-06-12;14770;13990;280
PROD-0000023;13/06/2020 00:00;2020-06-13;14710;14070;130
PROD-0000023;14/06/2020 00:00;2020-06-14;14770;14030;160
PROD-0000023;15/06/2020 00:00;2020-06-15;14830;14160;10
PROD-0000023;16/06/2020 00:00;2020-06-16;14530;13940;50
PROD-0000023;17/06/2020 00:00;2020-06-17;14500;13780;200
PROD-0000023;18/06/2020 00:00;2020-06-18;14530;13900;150
PROD-0000023;19/06/2020 00:00;2020-06-19;14500;13710;250
PROD-0000023;20/06/2020 00:00;2020-06-20;14920;14080;200
PROD-0000023;21/06/2020 00:00;2020-06-21;14560;13700;30
PROD-0000023;22/06/2020 00:00;2020-06-22;14620;14000;0
PROD-0000023;23/06/2020 00:00;2020-06-23;14650;14040;20
PROD-0000023;24/06/2020 00:00;2020-06-24;14800;13920;180
PROD-0000023;25/06/2020 00:00;2020-06-25;14680;14060;220
PROD-0000023;26/06/2020 00:00;2020-06-26;14650;14040;220
PROD-0000023;27/06/2020 00:00;2020-06-27;14530;13870;310
PROD-0000023;28/06/2020 00:00;2020-06-28;14740;14000;290
PROD-0000023;29/06/2020 00:00;2020-06-29;14620;13740;340
PROD-0000023;30/06/2020 00:00;2020-06-30;14710;13970;180
PROD-0000023;01/07/2020 00:00;2020-07-01;14660;13930;0
PROD-0000023;02/07/2020 00:00;2020-07-02;14720;13990;50
PROD-0000023;03/07/2020 00:00;2020-07-03;14870;13980;30
PROD-0000023;04/07/2020 00:00;2020-07-04;14960;14180;340
PROD-0000023;05/07/2020 00:00;2020-07-05;14870;14110;360
PROD-0000023;06/07/2020 00:00;2020-07-06;14780;13990;40
PROD-0000023;07/07/2020 00:00;2020-07-07;14870;14120;10
PROD-0000023;08/07/2020 00:00;2020-07-08;14930;14280;230
PROD-0000023;09/07/2020 00:00;2020-07-09;14780;14010;30
PROD-0000023;10/07/2020 00:00;2020-07-10;14840;14110;220
PROD-0000023;11/07/2020 00:00;2020-07-11;14990;14230;340
PROD-0000023;12/07/2020 00:00;2020-07-12;14810;14120;310
PROD-0000023;13/07/2020 00:00;2020-07-13;14750;14010;360
PROD-0000023;14/07/2020 00:00;2020-07-14;14690;13920;260
PROD-0000023;15/07/2020 00:00;2020-07-15;15020;14120;210
PROD-0000023;16/07/2020 00:00;2020-07-16;14780;14150;200
PROD-0000023;17/07/2020 00:00;2020-07-17;14870;14140;190
PROD-0000023;18/07/2020 00:00;2020-07-18;14720;14010;240
PROD-0000023;19/07/2020 00:00;2020-07-19;14780;13990;40
PROD-0000023;20/07/2020 00:00;2020-07-20;14690;14040;230
PROD-0000023;21/07/2020 00:00;2020-07-21;14780;14040;160
PROD-0000023;22/07/2020 00:00;2020-07-22;14840;14100;110
PROD-0000023;23/07/2020 00:00;2020-07-23;14840;14110;290
PROD-0000023;24/07/2020 00:00;2020-07-24;14780;14040;270
PROD-0000023;25/07/2020 00:00;2020-07-25;14960;14130;100
PROD-0000023;26/07/2020 00:00;2020-07-26;14870;14130;350
PROD-0000023;27/07/2020 00:00;2020-07-27;14570;13820;70
PROD-0000023;28/07/2020 00:00;2020-07-28;14840;14100;80
PROD-0000023;29/07/2020 00:00;2020-07-29;14810;14040;350
PROD-0000023;30/07/2020 00:00;2020-07-30;14660;13970;10
PROD-0000023;31/07/2020 00:00;2020-07-31;14690;13970;190
PROD-0000023;01/08/2020 00:00;2020-08-01;14950;14200;70
PROD-0000023;02/08/2020 00:00;2020-08-02;15040;14420;130
PROD-0000023;03/08/2020 00:00;2020-08-03;14890;14160;10
PROD-0000023;04/08/2020 00:00;2020-08-04;14770;14160;210
PROD-0000023;05/08/2020 00:00;2020-08-05;15100;14470;260
PROD-0000023;06/08/2020 00:00;2020-08-06;14980;14130;330
PROD-0000023;07/08/2020 00:00;2020-08-07;14920;14240;310
PROD-0000023;08/08/2020 00:00;2020-08-08;15100;14380;170
PROD-0000023;09/08/2020 00:00;2020-08-09;15040;14290;140
PROD-0000023;10/08/2020 00:00;2020-08-10;14890;14150;190
PROD-0000023;11/08/2020 00:00;2020-08-11;14800;13950;120
PROD-0000023;12/08/2020 00:00;2020-08-12;14680;13980;260
PROD-0000023;13/08/2020 00:00;2020-08-13;14950;14200;10
PROD-0000023;14/08/2020 00:00;2020-08-14;15010;14140;20
PROD-0000023;15/08/2020 00:00;2020-08-15;15040;14170;90
PROD-0000023;16/08/2020 00:00;2020-08-16;14950;14070;250
PROD-0000023;17/08/2020 00:00;2020-08-17;14860;14070;190
PROD-0000023;18/08/2020 00:00;2020-08-18;14920;14150;330
PROD-0000023;19/08/2020 00:00;2020-08-19;14890;14120;70
PROD-0000023;20/08/2020 00:00;2020-08-20;14890;14150;90
PROD-0000023;21/08/2020 00:00;2020-08-21;14920;14200;250
PROD-0000023;22/08/2020 00:00;2020-08-22;14890;14270;210
PROD-0000023;23/08/2020 00:00;2020-08-23;14980;14320;80
PROD-0000023;24/08/2020 00:00;2020-08-24;15040;14400;250
PROD-0000023;25/08/2020 00:00;2020-08-25;14890;14020;360
PROD-0000023;26/08/2020 00:00;2020-08-26;15160;14400;210
PROD-0000023;27/08/2020 00:00;2020-08-27;14860;14040;130
PROD-0000023;28/08/2020 00:00;2020-08-28;14860;14120;150
PROD-0000023;29/08/2020 00:00;2020-08-29;15130;14310;200
PROD-0000023;30/08/2020 00:00;2020-08-30;14920;14100;50
PROD-0000023;31/08/2020 00:00;2020-08-31;15010;14190;260
PROD-0000023;01/09/2020 00:00;2020-09-01;15110;14350;320
PROD-0000023;02/09/2020 00:00;2020-09-02;15140;14370;270
PROD-0000023;03/09/2020 00:00;2020-09-03;15320;14520;210
PROD-0000023;04/09/2020 00:00;2020-09-04;15050;14300;330
PROD-0000023;05/09/2020 00:00;2020-09-05;15140;14380;70
PROD-0000023;06/09/2020 00:00;2020-09-06;14900;14050;180
PROD-0000023;07/09/2020 00:00;2020-09-07;15080;14300;170
PROD-0000023;08/09/2020 00:00;2020-09-08;15230;14460;110
PROD-0000023;09/09/2020 00:00;2020-09-09;15170;14300;120
PROD-0000023;10/09/2020 00:00;2020-09-10;15110;14260;100
PROD-0000023;11/09/2020 00:00;2020-09-11;15020;14280;20
PROD-0000023;12/09/2020 00:00;2020-09-12;15170;14390;140
PROD-0000023;13/09/2020 00:00;2020-09-13;15140;14380;140
PROD-0000023;14/09/2020 00:00;2020-09-14;15110;14300;0
PROD-0000023;15/09/2020 00:00;2020-09-15;15020;14380;20
PROD-0000023;16/09/2020 00:00;2020-09-16;14960;14210;270
PROD-0000023;17/09/2020 00:00;2020-09-17;15110;14350;300
PROD-0000023;18/09/2020 00:00;2020-09-18;15350;14580;120
PROD-0000023;19/09/2020 00:00;2020-09-19;14990;14350;150
PROD-0000023;20/09/2020 00:00;2020-09-20;15050;14210;180
PROD-0000023;21/09/2020 00:00;2020-09-21;15140;14400;80
PROD-0000023;22/09/2020 00:00;2020-09-22;14990;14200;70
PROD-0000023;23/09/2020 00:00;2020-09-23;14960;14340;310
PROD-0000023;24/09/2020 00:00;2020-09-24;14870;14130;10
PROD-0000023;25/09/2020 00:00;2020-09-25;15140;14310;100
PROD-0000023;26/09/2020 00:00;2020-09-26;15050;14410;340
PROD-0000023;27/09/2020 00:00;2020-09-27;14900;14160;70
PROD-0000023;28/09/2020 00:00;2020-09-28;15170;14410;50
PROD-0000023;29/09/2020 00:00;2020-09-29;15020;14360;260
PROD-0000023;30/09/2020 00:00;2020-09-30;14960;14250;10
PROD-0000023;01/10/2020 00:00;2020-10-01;15250;14430;290
PROD-0000023;02/10/2020 00:00;2020-10-02;15430;14760;320
PROD-0000023;03/10/2020 00:00;2020-10-03;15130;14370;70
PROD-0000023;04/10/2020 00:00;2020-10-04;15340;14440;280
PROD-0000023;05/10/2020 00:00;2020-10-05;15280;14550;180
PROD-0000023;06/10/2020 00:00;2020-10-06;15370;14600;280
PROD-0000023;07/10/2020 00:00;2020-10-07;15370;14640;150
PROD-0000023;08/10/2020 00:00;2020-10-08;15160;14390;20
PROD-0000023;09/10/2020 00:00;2020-10-09;15010;14400;90
PROD-0000023;10/10/2020 00:00;2020-10-10;15490;14720;70
PROD-0000023;11/10/2020 00:00;2020-10-11;15310;14550;10
PROD-0000023;12/10/2020 00:00;2020-10-12;15250;14600;180
PROD-0000023;13/10/2020 00:00;2020-10-13;15310;14550;110
PROD-0000023;14/10/2020 00:00;2020-10-14;15070;14320;160
PROD-0000023;15/10/2020 00:00;2020-10-15;15160;14400;270
PROD-0000023;16/10/2020 00:00;2020-10-16;15250;14530;290
PROD-0000023;17/10/2020 00:00;2020-10-17;15100;14340;340
PROD-0000023;18/10/2020 00:00;2020-10-18;15190;14360;20
PROD-0000023;19/10/2020 00:00;2020-10-19;15190;14500;190
PROD-0000023;20/10/2020 00:00;2020-10-20;15370;14730;180
PROD-0000023;21/10/2020 00:00;2020-10-21;15220;14320;190
PROD-0000023;22/10/2020 00:00;2020-10-22;15130;14370;160
PROD-0000023;23/10/2020 00:00;2020-10-23;15460;14810;130
PROD-0000023;24/10/2020 00:00;2020-10-24;15430;14540;320
PROD-0000023;25/10/2020 00:00;2020-10-25;15280;14520;300
PROD-0000023;26/10/2020 00:00;2020-10-26;15160;14400;360
PROD-0000023;27/10/2020 00:00;2020-10-27;15130;14220;170
PROD-0000023;28/10/2020 00:00;2020-10-28;15220;14460;280
PROD-0000023;29/10/2020 00:00;2020-10-29;15370;14620;100
PROD-0000023;30/10/2020 00:00;2020-10-30;15460;14670;90
PROD-0000023;31/10/2020 00:00;2020-10-31;15100;14340;90
PROD-0000023;01/11/2020 00:00;2020-11-01;15450;14680;0
PROD-0000023;02/11/2020 00:00;2020-11-02;15450;14680;40
PROD-0000023;03/11/2020 00:00;2020-11-03;15150;14390;280
PROD-0000023;04/11/2020 00:00;2020-11-04;15300;14460;210
PROD-0000023;05/11/2020 00:00;2020-11-05;15540;14850;350
PROD-0000023;06/11/2020 00:00;2020-11-06;15350;14580;90
PROD-0000023;07/11/2020 00:00;2020-11-07;15210;14500;320
PROD-0000023;08/11/2020 00:00;2020-11-08;15330;14560;50
PROD-0000023;09/11/2020 00:00;2020-11-09;15480;14710;90
PROD-0000023;10/11/2020 00:00;2020-11-10;15390;14700;220
PROD-0000023;11/11/2020 00:00;2020-11-11;15540;14770;240
PROD-0000023;12/11/2020 00:00;2020-11-12;15630;14840;230
PROD-0000023;13/11/2020 00:00;2020-11-13;15360;14620;30
PROD-0000023;14/11/2020 00:00;2020-11-14;15420;14590;320
PROD-0000023;15/11/2020 00:00;2020-11-15;15480;14710;190
PROD-0000023;16/11/2020 00:00;2020-11-16;15360;14550;370
PROD-0000023;17/11/2020 00:00;2020-11-17;15330;14450;280
PROD-0000023;18/11/2020 00:00;2020-11-18;15390;14620;20
PROD-0000023;19/11/2020 00:00;2020-11-19;15270;14560;260
PROD-0000023;20/11/2020 00:00;2020-11-20;15390;14620;220
PROD-0000023;21/11/2020 00:00;2020-11-21;15570;14650;10
PROD-0000023;22/11/2020 00:00;2020-11-22;15360;14490;90
PROD-0000023;23/11/2020 00:00;2020-11-23;15270;14370;250
PROD-0000023;24/11/2020 00:00;2020-11-24;15210;14450;350
PROD-0000023;25/11/2020 00:00;2020-11-25;15110;14350;60
PROD-0000023;26/11/2020 00:00;2020-11-26;15360;14450;310
PROD-0000023;27/11/2020 00:00;2020-11-27;15510;14780;50
PROD-0000023;28/11/2020 00:00;2020-11-28;15360;14520;0
PROD-0000023;29/11/2020 00:00;2020-11-29;15300;14610;280
PROD-0000023;30/11/2020 00:00;2020-11-30;15180;14420;50
PROD-0000023;01/12/2020 00:00;2020-12-01;15410;14660;70
PROD-0000023;02/12/2020 00:00;2020-12-02;15530;14880;80
PROD-0000023;03/12/2020 00:00;2020-12-03;15470;14690;150
PROD-0000023;04/12/2020 00:00;2020-12-04;15590;14830;350
PROD-0000023;05/12/2020 00:00;2020-12-05;15400;14630;380
PROD-0000023;06/12/2020 00:00;2020-12-06;15380;14480;120
PROD-0000023;07/12/2020 00:00;2020-12-07;15500;14730;140
PROD-0000023;08/12/2020 00:00;2020-12-08;15410;14750;350
PROD-0000023;09/12/2020 00:00;2020-12-09;15410;14640;310
PROD-0000023;10/12/2020 00:00;2020-12-10;15310;14460;80
PROD-0000023;11/12/2020 00:00;2020-12-11;15460;14550;380
PROD-0000023;12/12/2020 00:00;2020-12-12;15560;14770;250
PROD-0000023;13/12/2020 00:00;2020-12-13;15470;14690;170
PROD-0000023;14/12/2020 00:00;2020-12-14;15310;14540;150
PROD-0000023;15/12/2020 00:00;2020-12-15;15500;14720;240
PROD-0000023;16/12/2020 00:00;2020-12-16;15590;14930;210
PROD-0000023;17/12/2020 00:00;2020-12-17;15740;14900;380
PROD-0000023;18/12/2020 00:00;2020-12-18;15500;14870;190
PROD-0000023;19/12/2020 00:00;2020-12-19;15720;14930;200
PROD-0000023;20/12/2020 00:00;2020-12-20;15500;14620;320
PROD-0000023;21/12/2020 00:00;2020-12-21;15380;14610;350
PROD-0000023;22/12/2020 00:00;2020-12-22;15380;14460;200
PROD-0000023;23/12/2020 00:00;2020-12-23;15530;14760;310
PROD-0000023;24/12/2020 00:00;2020-12-24;15500;14760;210
PROD-0000023;25/12/2020 00:00;2020-12-25;15290;14520;210
PROD-0000023;26/12/2020 00:00;2020-12-26;15500;14600;260
PROD-0000023;27/12/2020 00:00;2020-12-27;15410;14680;200
PROD-0000023;28/12/2020 00:00;2020-12-28;15350;14670;60
PROD-0000023;29/12/2020 00:00;2020-12-29;15530;14740;240
PROD-0000023;30/12/2020 00:00;2020-12-30;15500;14670;20
PROD-0000023;31/12/2020 00:00;2020-12-31;15680;15040;120
PROD-0000024;01/01/2020 00:00;2020-01-01;14940;14190;340
PROD-0000024;02/01/2020 00:00;2020-01-02;15060;14310;170
PROD-0000024;03/01/2020 00:00;2020-01-03;14970;14210;220
PROD-0000024;04/01/2020 00:00;2020-01-04;15030;14280;110
PROD-0000024;05/01/2020 00:00;2020-01-05;15030;14220;20
PROD-0000024;06/01/2020 00:00;2020-01-06;14880;14200;320
PROD-0000024;07/01/2020 00:00;2020-01-07;14910;14100;70
PROD-0000024;08/01/2020 00:00;2020-01-08;15030;14280;370
PROD-0000024;09/01/2020 00:00;2020-01-09;15180;14400;80
PROD-0000024;10/01/2020 00:00;2020-01-10;14790;14090;330
PROD-0000024;11/01/2020 00:00;2020-01-11;15090;14340;200
PROD-0000024;12/01/2020 00:00;2020-01-12;15000;14170;90
PROD-0000024;13/01/2020 00:00;2020-01-13;15180;14520;280
PROD-0000024;14/01/2020 00:00;2020-01-14;14970;14080;330
PROD-0000024;15/01/2020 00:00;2020-01-15;14970;14220;60
PROD-0000024;16/01/2020 00:00;2020-01-16;15120;14420;350
PROD-0000024;17/01/2020 00:00;2020-01-17;14940;14110;0
PROD-0000024;18/01/2020 00:00;2020-01-18;15150;14470;120
PROD-0000024;19/01/2020 00:00;2020-01-19;15030;14260;250
PROD-0000024;20/01/2020 00:00;2020-01-20;15270;14510;330
PROD-0000024;21/01/2020 00:00;2020-01-21;14940;14190;100
PROD-0000024;22/01/2020 00:00;2020-01-22;14880;14140;120
PROD-0000024;23/01/2020 00:00;2020-01-23;14940;14270;160
PROD-0000024;24/01/2020 00:00;2020-01-24;15060;14360;250
PROD-0000024;25/01/2020 00:00;2020-01-25;15240;14480;0
PROD-0000024;26/01/2020 00:00;2020-01-26;14940;14190;280
PROD-0000024;27/01/2020 00:00;2020-01-27;14760;14020;190
PROD-0000024;28/01/2020 00:00;2020-01-28;15030;14220;270
PROD-0000024;29/01/2020 00:00;2020-01-29;15000;14390;0
PROD-0000024;30/01/2020 00:00;2020-01-30;15060;14310;200
PROD-0000024;31/01/2020 00:00;2020-01-31;15060;14230;260
PROD-0000024;01/02/2020 00:00;2020-02-01;15020;14270;110
PROD-0000024;02/02/2020 00:00;2020-02-02;14960;14210;110
PROD-0000024;03/02/2020 00:00;2020-02-03;15110;14350;260
PROD-0000024;04/02/2020 00:00;2020-02-04;15020;14120;40
PROD-0000024;05/02/2020 00:00;2020-02-05;15080;14480;200
PROD-0000024;06/02/2020 00:00;2020-02-06;15200;14390;50
PROD-0000024;07/02/2020 00:00;2020-02-07;14900;14060;50
PROD-0000024;08/02/2020 00:00;2020-02-08;15230;14500;160
PROD-0000024;09/02/2020 00:00;2020-02-09;14870;14070;90
PROD-0000024;10/02/2020 00:00;2020-02-10;15140;14310;350
PROD-0000024;11/02/2020 00:00;2020-02-11;15110;14350;290
PROD-0000024;12/02/2020 00:00;2020-02-12;14840;14040;60
PROD-0000024;13/02/2020 00:00;2020-02-13;15050;14220;270
PROD-0000024;14/02/2020 00:00;2020-02-14;14870;14130;350
PROD-0000024;15/02/2020 00:00;2020-02-15;14990;14240;230
PROD-0000024;16/02/2020 00:00;2020-02-16;14780;14040;320
PROD-0000024;17/02/2020 00:00;2020-02-17;15140;14250;150
PROD-0000024;18/02/2020 00:00;2020-02-18;15020;14190;320
PROD-0000024;19/02/2020 00:00;2020-02-19;15050;14300;60
PROD-0000024;20/02/2020 00:00;2020-02-20;15230;14450;0
PROD-0000024;21/02/2020 00:00;2020-02-21;14990;14140;80
PROD-0000024;22/02/2020 00:00;2020-02-22;14870;14200;150
PROD-0000024;23/02/2020 00:00;2020-02-23;15020;14230;190
PROD-0000024;24/02/2020 00:00;2020-02-24;15080;14330;30
PROD-0000024;25/02/2020 00:00;2020-02-25;15200;14320;360
PROD-0000024;26/02/2020 00:00;2020-02-26;14990;14170;130
PROD-0000024;27/02/2020 00:00;2020-02-27;14930;14200;150
PROD-0000024;28/02/2020 00:00;2020-02-28;15200;14440;120
PROD-0000024;29/02/2020 00:00;2020-02-29;15080;14330;230
PROD-0000024;01/03/2020 00:00;2020-03-01;15020;14270;320
PROD-0000024;02/03/2020 00:00;2020-03-02;15100;14410;300
PROD-0000024;03/03/2020 00:00;2020-03-03;15200;14490;360
PROD-0000024;04/03/2020 00:00;2020-03-04;15080;14210;150
PROD-0000024;05/03/2020 00:00;2020-03-05;15200;14550;350
PROD-0000024;06/03/2020 00:00;2020-03-06;14950;14350;310
PROD-0000024;07/03/2020 00:00;2020-03-07;15100;14210;350
PROD-0000024;08/03/2020 00:00;2020-03-08;15080;14270;130
PROD-0000024;09/03/2020 00:00;2020-03-09;15110;14330;130
PROD-0000024;10/03/2020 00:00;2020-03-10;14950;14200;10
PROD-0000024;11/03/2020 00:00;2020-03-11;15230;14540;340
PROD-0000024;12/03/2020 00:00;2020-03-12;14930;14120;140
PROD-0000024;13/03/2020 00:00;2020-03-13;14980;14300;280
PROD-0000024;14/03/2020 00:00;2020-03-14;14990;14240;220
PROD-0000024;15/03/2020 00:00;2020-03-15;14800;14060;190
PROD-0000024;16/03/2020 00:00;2020-03-16;15110;14210;20
PROD-0000024;17/03/2020 00:00;2020-03-17;15040;14330;110
PROD-0000024;18/03/2020 00:00;2020-03-18;14890;14050;270
PROD-0000024;19/03/2020 00:00;2020-03-19;15130;14370;250
PROD-0000024;20/03/2020 00:00;2020-03-20;15200;14290;310
PROD-0000024;21/03/2020 00:00;2020-03-21;15020;14320;0
PROD-0000024;22/03/2020 00:00;2020-03-22;14930;14180;280
PROD-0000024;23/03/2020 00:00;2020-03-23;15320;14480;0
PROD-0000024;24/03/2020 00:00;2020-03-24;14990;14240;290
PROD-0000024;25/03/2020 00:00;2020-03-25;14990;14280;250
PROD-0000024;26/03/2020 00:00;2020-03-26;14920;14170;50
PROD-0000024;27/03/2020 00:00;2020-03-27;15050;14190;230
PROD-0000024;28/03/2020 00:00;2020-03-28;15050;14300;120
PROD-0000024;29/03/2020 00:00;2020-03-29;15140;14380;120
PROD-0000024;30/03/2020 00:00;2020-03-30;14950;14110;260
PROD-0000024;31/03/2020 00:00;2020-03-31;15200;14540;250
PROD-0000024;01/04/2020 00:00;2020-04-01;15160;14370;50
PROD-0000024;02/04/2020 00:00;2020-04-02;15130;14370;100
PROD-0000024;03/04/2020 00:00;2020-04-03;15040;14260;40
PROD-0000024;04/04/2020 00:00;2020-04-04;15160;14500;330
PROD-0000024;05/04/2020 00:00;2020-04-05;15130;14410;50
PROD-0000024;06/04/2020 00:00;2020-04-06;14920;14050;20
PROD-0000024;07/04/2020 00:00;2020-04-07;15340;14570;120
PROD-0000024;08/04/2020 00:00;2020-04-08;14980;14110;120
PROD-0000024;09/04/2020 00:00;2020-04-09;15070;14180;260
PROD-0000024;10/04/2020 00:00;2020-04-10;15100;14400;120
PROD-0000024;11/04/2020 00:00;2020-04-11;15130;14370;250
PROD-0000024;12/04/2020 00:00;2020-04-12;15160;14380;110
PROD-0000024;13/04/2020 00:00;2020-04-13;14980;14150;240
PROD-0000024;14/04/2020 00:00;2020-04-14;15370;14750;130
PROD-0000024;15/04/2020 00:00;2020-04-15;15190;14430;290
